Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
pilO; type IV pilus assembly protein PilO	K02664	9	0	7	2	-5.45572661126681e-05	-6.06191845696313e-06	17356	1928.44444444444	178
pilQ; type IV pilus assembly protein PilQ	K02666	9	0	2	7	0.000109212541791021	1.2134726865669e-05	11089	1232.11111111111	499
pilT; twitching motility protein PilT	K02669	9	8	0	0	0	0	1747	1747	1747
pilU; twitching motility protein PilU	K02670	9	0	3	5	0.000125026965968568	1.38918851076187e-05	12364	1373.77777777778	219
pilX; type IV pilus assembly protein PilX	K02673	9	0	5	4	-1.79829888877947e-06	-1.99810987642164e-07	14637	1626.33333333333	578
pilZ; type IV pilus assembly protein PilZ	K02676	9	0	4	3	0.000126085948545514	1.40095498383904e-05	13880	1542.22222222222	124
pip; proline iminopeptidase [EC:3.4.11.5]	K01259	9	0	4	4	-1.94196987948018e-05	-2.15774431053353e-06	14546.5	1616.27777777778	557
pldA; phospholipase A1/A2 [EC:3.1.1.32 3.1.1.4]	K01058	9	0	5	3	-5.81589119385645e-05	-6.46210132650716e-06	16142	1793.55555555556	1091
pldB; lysophospholipase [EC:3.1.1.5]	K01048	9	0	6	3	-0.000101431051830604	-1.12701168700672e-05	17092.5	1899.16666666667	188
plsB; glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]	K00631	9	0	4	5	0.000265911525813368	2.95457250903742e-05	12835	1426.11111111111	60
plsC; 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	K00655	9	0	2	2	0.000160860800161185	1.78734222401317e-05	13402.5	1489.16666666667	131
plsX; glycerol-3-phosphate acyltransferase PlsX [EC:2.3.1.15]	K03621	9	0	3	0	-4.04931639714248e-05	-4.49924044126942e-06	16238	1804.22222222222	1435.5
plsY; glycerol-3-phosphate acyltransferase PlsY [EC:2.3.1.15]	K08591	9	0	3	4	0.000346748191658363	3.85275768509293e-05	13321	1480.11111111111	22
PM20D1; carboxypeptidase PM20D1 [EC:3.4.17.-]	K13049	9	0	3	5	0.000153238778322184	1.70265309246871e-05	11697	1299.66666666667	374
pmbA; PmbA protein	K03592	9	0	6	2	-7.2854638357999e-05	-8.09495981755544e-06	17116	1901.77777777778	1029.5
pmm-pgm; phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2]	K15778	9	0	0	8	0.000220568602286524	2.45076224762804e-05	8303.5	922.611111111111	294
pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]	K03929	9	0	3	6	0.000242211646866357	2.6912405207373e-05	10596	1177.33333333333	112
pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	K08281	9	0	4	4	0.000386507191518133	4.29452435020148e-05	13160.5	1462.27777777778	44
pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]	K03742	9	0	3	6	0.000149443336018018	1.66048151131131e-05	12088.5	1343.16666666667	131
pncC; nicotinamide-nucleotide amidase [EC:3.5.1.42]	K03743	9	8	0	0	0	0	1747	1747	1747
pntA; NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	K00324	9	0	6	3	-2.36933269945222e-05	-2.63259188828024e-06	16293	1810.33333333333	135
pntB; NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]	K00325	9	0	2	7	0.000222549899288204	2.47277665875782e-05	9741	1082.33333333333	126
pnuC; nicotinamide mononucleotide transporter	K03811	9	0	4	5	0.000160518058211686	1.78353398012985e-05	12421.5	1380.16666666667	189
polA; DNA polymerase I [EC:2.7.7.7]	K02335	9	0	1	1	-3.34782608695653e-05	-3.71980676328503e-06	14961.5	1662.38888888889	959.5
potA; spermidine/putrescine transport system ATP-binding protein [EC:3.6.3.31]	K11072	9	0	2	3	8.6525594255101e-05	9.61395491723345e-06	13255.5	1472.83333333333	237
potB; spermidine/putrescine transport system permease protein	K11071	9	0	3	4	5.66253341834738e-05	6.29170379816375e-06	13085.5	1453.94444444444	598
potC; spermidine/putrescine transport system permease protein	K11070	9	0	2	5	2.24609821511449e-05	2.49566468346055e-06	12862	1429.11111111111	786
potD; spermidine/putrescine transport system substrate-binding protein	K11069	9	0	0	0	0	0	14503.5	1611.5	1435.5
potE; putrescine:ornithine antiporter	K03756	9	0	2	7	0.000434782235860444	4.83091373178271e-05	8235.5	915.055555555556	168
potF; putrescine transport system substrate-binding protein	K11073	9	0	2	6	0.000710148677033582	7.89054085592869e-05	8446.5	938.5	15
potG; putrescine transport system ATP-binding protein	K11076	9	0	2	6	9.93492727353292e-05	1.10388080817032e-05	11462.5	1273.61111111111	421
potH; putrescine transport system permease protein	K11075	9	0	2	7	0.000310839940214253	3.4537771134917e-05	9326	1036.22222222222	131
potI; putrescine transport system permease protein	K11074	9	0	2	7	0.000218958377027424	2.43287085586026e-05	9392.5	1043.61111111111	288
poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	K00156	9	0	4	5	0.000127972040387414	1.42191155986015e-05	12891	1432.33333333333	206
ppa; inorganic pyrophosphatase [EC:3.6.1.1]	K01507	9	0	0	2	2.19941348973607e-05	2.44379276637341e-06	13527.5	1503.05555555556	1091
ppaC; manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	K15986	9	0	7	1	-0.000109669177505962	-1.21854641673292e-05	18598.5	2066.5	314
ppc; phosphoenolpyruvate carboxylase [EC:4.1.1.31]	K01595	9	0	3	6	8.76402719457108e-06	9.73780799396787e-07	12478.5	1386.5	664.5
ppdA; prepilin peptidase dependent protein A	K02679	9	0	2	7	0.000402294533327064	4.4699392591896e-05	7571	841.222222222222	231
ppdB; prepilin peptidase dependent protein B	K02680	9	0	8	1	-0.000238528931348408	-2.65032145942675e-05	20296	2255.11111111111	346
ppdC; prepilin peptidase dependent protein C	K02681	9	0	4	4	-5.76812784915981e-05	-6.4090309435109e-06	14487	1609.66666666667	254
ppdD; prepilin peptidase dependent protein D	K02682	9	0	3	6	0.000266506023343745	2.96117803715272e-05	10753	1194.77777777778	107
ppgK; polyphosphate glucokinase [EC:2.7.1.63]	K00886	9	0	1	0	-2.10526315789473e-05	-2.3391812865497e-06	15328	1703.11111111111	1435.5
pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]	K07313	9	0	3	4	0.000766012629428923	8.51125143809915e-05	12380	1375.55555555556	19
PPIA; peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]	K03767	9	0	2	2	0.000168802943829842	1.87558826477602e-05	12958	1439.77777777778	221
ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	K03770	9	0	3	4	-6.08619785118243e-05	-6.76244205686937e-06	14981.5	1664.61111111111	620.5
ppk; polyphosphate kinase [EC:2.7.4.1]	K00937	9	0	0	0	0	0	14503.5	1611.5	1435.5
ppnN; pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	K06966	9	0	7	2	-0.000184289970335863	-2.04766633706514e-05	18631.5	2070.16666666667	315
pqiA; paraquat-inducible protein A	K03808	9	0	5	4	-1.11376328495864e-05	-1.23751476106516e-06	14566	1618.44444444444	181
pqiB; paraquat-inducible protein B	K06192	9	0	4	4	1.47149856210171e-05	1.63499840233523e-06	14166.5	1574.05555555556	496
PREP; prolyl oligopeptidase [EC:3.4.21.26]	K01322	9	0	5	4	0.000392140491454899	4.3571165717211e-05	14326.5	1591.83333333333	23
prfB; peptide chain release factor 2	K02836	9	0	5	4	2.61900097812353e-05	2.91000108680392e-06	14084.5	1564.94444444444	557
prfC; peptide chain release factor 3	K02837	9	0	2	7	0.000812259868218471	9.0251096468719e-05	7468	829.777777777778	27
prfH; peptide chain release factor	K02839	9	0	4	4	-1.57115946477191e-05	-1.74573273863546e-06	14368.5	1596.5	581
priB; primosomal replication protein N	K02686	9	0	6	3	-0.000172315837568855	-1.91462041743172e-05	17068.5	1896.5	373
priC; primosomal replication protein N''	K04067	9	0	4	5	0.000225914418688116	2.51016020764573e-05	12098	1344.22222222222	89
prlC; oligopeptidase A [EC:3.4.24.70]	K01414	9	5	0	0	0	0	6641.5	1660.375	1435.5
prmA; ribosomal protein L11 methyltransferase [EC:2.1.1.-]	K02687	9	0	1	0	-3.33333333333333e-05	-3.7037037037037e-06	15480.5	1720.05555555556	1435.5
prmB; ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]	K07320	9	5	0	0	0	0	6641.5	1660.375	1435.5
proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	K00147	9	0	2	2	3.20666117837342e-05	3.56295686485935e-06	13891.5	1543.5	611.5
proB; glutamate 5-kinase [EC:2.7.2.11]	K00931	9	0	0	2	2.82725430597772e-05	3.14139367330858e-06	13298	1477.55555555556	953
proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]	K00286	9	0	4	2	1.21508389242379e-05	1.35009321380421e-06	15257	1695.22222222222	386
PRODH; proline dehydrogenase [EC:1.5.-.-]	K00318	9	0	3	6	0.000321688515559392	3.57431683954881e-05	9510	1056.66666666667	162
proQ; ProP effector	K03607	9	0	3	6	0.000237222851194197	2.6358094577133e-05	10519	1168.77777777778	147
proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]	K02000	9	0	4	4	-1.3068138177302e-05	-1.45201535303356e-06	13931	1547.88888888889	633.5
proW; glycine betaine/proline transport system permease protein	K02001	9	7	0	0	0	0	3182.5	1591.25	1435.5
proX; glycine betaine/proline transport system substrate-binding protein	K02002	9	0	3	5	8.66067885775341e-05	9.6229765086149e-06	12220.5	1357.83333333333	591
prpC; 2-methylcitrate synthase [EC:2.3.3.5]	K01659	9	0	7	2	-0.000267594815739735	-2.9732757304415e-05	19247	2138.55555555556	363
prpF; 2-methylaconitate isomerase [EC:5.3.3.-]	K09788	9	0	4	5	0.000102091601903606	1.13435113226229e-05	13164	1462.66666666667	219
prsA; foldase protein PrsA [EC:5.2.1.8]	K07533	9	0	1	4	5.32669426345858e-05	5.91854918162065e-06	12567.5	1396.38888888889	512
psaA; photosystem I P700 chlorophyll a apoprotein A1	K02689	9	5	0	0	0	0	6324	1581	1435.5
psaB; photosystem I P700 chlorophyll a apoprotein A2	K02690	9	5	0	0	0	0	6324	1581	1435.5
pscA; photosystem P840 reaction center large subunit	K08940	9	1	0	1	1.04212860310421e-05	1.30266075388026e-06	12364	1545.5	1093
pscB; photosystem P840 reaction center iron-sulfur protein	K08941	9	1	0	0	0	0	12922	1615.25	1435.5
pscC; photosystem P840 reaction center cytochrome c551	K08942	9	1	0	0	0	0	12922	1615.25	1435.5
pscD; photosystem P840 reaction center protein PscD	K08943	9	1	0	0	0	0	12922	1615.25	1435.5
psiE; protein PsiE	K13256	9	0	3	6	0.000181835715239603	2.02039683599559e-05	10088	1120.88888888889	471
pspA; phage shock protein A	K03969	9	3	0	1	1.25e-05	2.08333333333333e-06	9280	1546.66666666667	841.5
pspE; phage shock protein E	K03972	9	0	6	2	7.60854092956183e-07	8.45393436617981e-08	16533.5	1837.05555555556	201
psrB; polysulfide reductase chain B	K16293	9	0	7	2	-0.000248304532578621	-2.75893925087357e-05	19334	2148.22222222222	98
psrC; polysulfide reductase chain C	K16294	9	0	3	6	0.000511774533311696	5.68638370346329e-05	9407	1045.22222222222	51
pssA; CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	K00998	9	0	5	4	5.14146845558872e-06	5.71274272843192e-07	14835.5	1648.38888888889	388
pstA; phosphate transport system permease protein	K02038	9	0	2	2	3.30988455988456e-05	3.67764951098284e-06	13912	1545.77777777778	545
pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]	K02036	9	0	2	7	0.000537222511445664	5.96913901606293e-05	9540.5	1060.05555555556	37
pstC; phosphate transport system permease protein	K02037	9	0	4	3	-8.1346334745107e-05	-9.03848163834522e-06	16046.5	1782.94444444444	629
pstS; phosphate transport system substrate-binding protein	K02040	9	0	4	0	-4.81138688219726e-05	-5.34598542466362e-06	16793.5	1865.94444444444	1458
psuG; pseudouridylate synthase [EC:4.2.1.70]	K16329	9	0	3	6	0.000408114148717433	4.53460165241593e-05	11086	1231.77777777778	41
psuK; pseudouridine kinase [EC:2.7.1.83]	K16328	9	0	2	5	2.26854081590924e-05	2.52060090656582e-06	13174	1463.77777777778	699
pta; phosphate acetyltransferase [EC:2.3.1.8]	K13788	9	0	2	1	-3.39409176618479e-05	-3.77121307353865e-06	15529	1725.44444444444	1153.5
ptb; phosphate butyryltransferase [EC:2.3.1.19]	K00634	9	0	5	4	0.000464494656499199	5.16105173887999e-05	14309.5	1589.94444444444	23
ptcA; putrescine carbamoyltransferase [EC:2.1.3.6]	K13252	9	0	5	1	-4.92036586601803e-05	-5.46707318446448e-06	16821.5	1869.05555555556	841.5
ptrB; oligopeptidase B [EC:3.4.21.83]	K01354	9	0	3	5	6.9670931012237e-05	7.74121455691522e-06	12686	1409.55555555556	270
PTS-HPR; phosphocarrier protein	K11189	9	0	0	0	0	0	14503.5	1611.5	1435.5
pulA; pullulanase [EC:3.2.1.41]	K01200	9	0	6	2	-0.000275425869455199	-3.06028743839109e-05	18845.5	2093.94444444444	516
puo; putrescine oxidase [EC:1.4.3.10]	K03343	9	0	6	3	0.000103714173177099	1.15237970196776e-05	14618.5	1624.27777777778	287
pup; prokaryotic ubiquitin-like protein Pup	K13570	9	0	2	4	4.95885249414354e-05	5.50983610460393e-06	13216	1468.44444444444	421
purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	K01923	9	0	2	7	0.00161918559736486	0.000179909510818318	6644	738.222222222222	19
purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	K01945	9	0	3	1	-3.63938705843426e-05	-4.04376339826028e-06	15728.5	1747.61111111111	845
purE; 5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	K01588	9	0	4	4	1.51603352466534e-05	1.6844816940726e-06	14253	1583.66666666667	453
purH; phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	K00602	9	0	4	4	-5.07123315160618e-05	-5.63470350178464e-06	15412	1712.44444444444	492.5
purK; 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	K01589	9	0	3	3	1.4423912223565e-06	1.60265691372944e-07	14391	1599	788
purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	K01933	9	0	3	6	0.000839081968029591	9.32313297810657e-05	10044	1116	48
purN; phosphoribosylglycinamide formyltransferase 1 [EC:2.1.2.2]	K11175	9	0	3	4	7.69512096727999e-05	8.55013440808887e-06	13119.5	1457.72222222222	356
purO; IMP cyclohydrolase [EC:3.5.4.10]	K11176	9	4	0	0	0	0	8205.5	1641.1	1435.5
purR; purine operon repressor	K09685	9	0	3	4	7.8760745492186e-05	8.75119394357622e-06	13429.5	1492.16666666667	210
purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	K08289	9	0	2	6	0.00119770719728597	0.000133078577476219	7039	782.111111111111	16
purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]	K01433	9	0	1	8	0.000625362856206167	6.94847618006852e-05	6493	721.444444444444	94
putP; sodium/proline symporter	K11928	9	0	3	2	-1.33423254055882e-05	-1.48248060062091e-06	14923.5	1658.16666666667	646.5
puuE; 4-aminobutyrate aminotransferase [EC:2.6.1.19]	K00823	9	0	4	5	3.5631566987961e-05	3.95906299866233e-06	13479	1497.66666666667	535
pycA; pyruvate carboxylase subunit A [EC:6.4.1.1]	K01959	9	0	3	6	0.00131504379141933	0.00014611597682437	8404	933.777777777778	14
pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]	K01960	9	0	4	5	0.000112640727944958	1.25156364383287e-05	12149	1349.88888888889	472
pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	K06016	9	0	4	5	2.33059410663088e-05	2.58954900736764e-06	13992.5	1554.72222222222	443
pyrD; dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	K00226	9	0	0	0	0	0	14503.5	1611.5	1435.5
pyrDI; dihydroorotate dehydrogenase (NAD+) catalytic subunit [EC:1.3.1.14]	K17828	9	0	0	8	0.000306790729362693	3.4087858818077e-05	6998	777.555555555556	253
pyrDII; dihydroorotate dehydrogenase electron transfer subunit	K02823	9	0	5	4	3.91967930017313e-05	4.35519922241459e-06	14294	1588.22222222222	83
pyrE; orotate phosphoribosyltransferase [EC:2.4.2.10]	K00762	9	1	0	0	0	0	13068	1633.5	1458
pyrF; orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	K01591	9	0	3	1	-4.42682140554481e-05	-4.91869045060535e-06	15885	1765	1377
pyrH; uridylate kinase [EC:2.7.4.22]	K09903	9	0	3	6	0.000635355812147373	7.0595090238597e-05	10248	1138.66666666667	56
pyrI; aspartate carbamoyltransferase regulatory subunit	K00610	9	0	5	4	-0.000121572549727096	-1.35080610807885e-05	15505	1722.77777777778	374
pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	K02825	9	0	2	2	1.11058027547062e-05	1.23397808385625e-06	14328	1592	960
qcrA; ubiquinol-cytochrome c reductase iron-sulfur subunit	K03890	9	0	4	3	1.51476951173863e-05	1.68307723526515e-06	14488.5	1609.83333333333	537
qcrB; ubiquinol-cytochrome c reductase cytochrome b subunit	K03891	9	0	4	4	0.000144188070536393	1.60208967262659e-05	13940.5	1548.94444444444	103
qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	K19267	9	0	5	3	-0.000264101969724908	-2.93446633027676e-05	18449.5	2049.94444444444	1101
qrtT; energy-coupling factor transport system substrate-specific component	K16923	9	0	3	6	0.000141449613149633	1.57166236832925e-05	12213	1357	118
queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]	K07568	9	0	2	3	2.43289139630603e-05	2.70321266256226e-06	13745.5	1527.27777777778	459
queC; 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]	K06920	9	0	4	5	0.000260290847215624	2.89212052461804e-05	12784	1420.44444444444	80
queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	K10026	9	0	3	2	-2.0650681076213e-05	-2.29452011957922e-06	15256	1695.11111111111	1016
queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	K06879	9	0	4	5	7.46121180465608e-05	8.29023533850675e-06	13352	1483.55555555556	299
queF; 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]	K09457	9	0	3	6	0.000360341350568654	4.00379278409616e-05	11476	1275.11111111111	37
queG; epoxyqueuosine reductase [EC:1.17.99.6]	K18979	9	0	3	4	6.2999282047283e-06	6.99992022747589e-07	14023	1558.11111111111	824
queH; epoxyqueuosine reductase [EC:1.17.99.6]	K09765	9	0	1	0	-7.32600732600729e-07	-8.1400081400081e-08	14775	1641.66666666667	1435.5
racD; aspartate racemase [EC:5.1.1.13]	K01779	9	0	4	3	-6.05445962294615e-05	-6.72717735882906e-06	16087	1787.44444444444	944
radC; DNA repair protein RadC	K03630	9	0	6	2	6.68768549041263e-05	7.43076165601404e-06	16485	1831.66666666667	81
raiA; ribosome-associated inhibitor A	K05809	9	0	3	6	0.000166724606482549	1.85249562758387e-05	12457.5	1384.16666666667	63
ramA; alpha-L-rhamnosidase [EC:3.2.1.40]	K05989	9	2	0	0	0	0	11133.5	1590.5	1435.5
rapZ; RNase adapter protein RapZ	K06958	9	0	2	5	0.000126477957372539	1.40531063747265e-05	11605	1289.44444444444	280
rarD; chloramphenicol-sensitive protein RarD	K05786	9	0	3	6	0.000205819508309412	2.28688342566013e-05	11931	1325.66666666667	44
rbbA; ribosome-dependent ATPase	K13926	9	0	5	3	9.81838639780592e-06	1.09093182197844e-06	15582	1731.33333333333	182
rbcL; ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]	K01601	9	0	6	3	3.38059454632144e-05	3.75621616257937e-06	16262	1806.88888888889	101
rbcS; ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39]	K01602	9	0	6	3	2.79955717760104e-05	3.11061908622338e-06	16320	1813.33333333333	72
rbfA; ribosome-binding factor A	K02834	9	0	2	7	0.000450886710243678	5.00985233604087e-05	9097	1010.77777777778	74
rbgA; ribosome biogenesis GTPase A	K14540	9	0	3	6	0.000373719336444627	4.15243707160697e-05	11145.5	1238.38888888889	44
rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]	K10441	9	0	1	8	0.000266039689394804	2.95599654883116e-05	8655	961.666666666667	156
rbsB; ribose transport system substrate-binding protein	K10439	9	0	3	5	9.94911722488116e-06	1.10545746943124e-06	13563	1507	708
rbsC; ribose transport system permease protein	K10440	9	0	3	3	-2.62697525946117e-05	-2.9188613994013e-06	14852.5	1650.27777777778	610
rbsD; D-ribose pyranase [EC:5.4.99.62]	K06726	9	0	3	5	0.000266505079701672	2.9611675522408e-05	10581	1175.66666666667	172
rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]	K02428	9	0	4	5	3.2389096340892e-05	3.59878848232133e-06	14840	1648.88888888889	145
rdgC; recombination associated protein RdgC	K03554	9	0	7	2	0.000287350867513601	3.19278741681779e-05	15686	1742.88888888889	53
recA; recombination protein RecA	K03553	9	0	3	6	0.000615580736999676	6.83978596666307e-05	9466	1051.77777777778	64
recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]	K03582	9	0	4	3	-5.82712300552925e-05	-6.47458111725473e-06	15884.5	1764.94444444444	601
recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]	K03583	9	0	6	2	-0.000143995650216777	-1.5999516690753e-05	18342	2038	962
recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	K03581	9	7	0	0	0	0	3182.5	1591.25	1435.5
recF; DNA replication and repair protein RecF	K03629	9	0	3	6	0.000673056757257909	7.47840841397677e-05	10285.5	1142.83333333333	30
recG; ATP-dependent DNA helicase RecG [EC:3.6.4.12]	K03655	9	0	4	4	-3.83468293053887e-05	-4.26075881170986e-06	15002.5	1666.94444444444	805
recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	K07462	9	0	2	7	0.000270694837079487	3.0077204119943e-05	10071	1119	94
recN; DNA repair protein RecN (Recombination protein N)	K03631	9	0	6	3	2.54339283176425e-05	2.82599203529361e-06	14978.5	1664.27777777778	321
recO; DNA repair protein RecO (recombination protein O)	K03584	9	0	1	6	0.000238407081646752	2.6489675738528e-05	9815	1090.55555555556	144
recQ; ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	K03654	9	0	1	2	2.81244844085134e-05	3.12494271205705e-06	13607	1511.88888888889	887
recR; recombination protein RecR	K06187	9	0	4	5	0.000453513569326599	5.03903965918443e-05	11678.5	1297.61111111111	84
recT; recombination protein RecT	K07455	9	0	3	6	6.12968063141451e-05	6.81075625712723e-06	12357	1373	384
recU; recombination protein U	K03700	9	0	2	3	1.26407844947389e-05	1.40453161052655e-06	13903.5	1544.83333333333	554
recX; regulatory protein	K03565	9	0	1	1	-9.23931450247237e-06	-1.02659050027471e-06	14715	1635	1251
RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]	K01787	9	0	4	5	2.03278088980317e-06	2.25864543311464e-07	14156	1572.88888888889	164
rep; ATP-dependent DNA helicase Rep [EC:3.6.4.12]	K03656	9	5	0	0	0	0	6641.5	1660.375	1435.5
res; type III restriction enzyme [EC:3.1.21.5]	K01156	9	0	4	4	4.18296738619881e-05	4.6477415402209e-06	15224	1691.55555555556	50
rex; redox-sensing transcriptional repressor	K01926	9	0	1	7	0.000318692756756208	3.54103063062453e-05	8948.5	994.277777777778	126
rfbE; CDP-paratose 2-epimerase [EC:5.1.3.10]	K12454	9	0	5	4	0.00048905894843989	5.43398831599877e-05	13089.5	1454.38888888889	15
rfbF; glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33]	K00978	9	0	2	7	0.000464626171938673	5.16251302154081e-05	8242	915.777777777778	75
rfbP; undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6]	K00996	9	0	5	4	-0.000108635342566676	-1.20705936185196e-05	15273	1697	303
rgpA; rhamnosyltransferase [EC:2.4.1.-]	K12996	9	1	3	2	-4.55159399752129e-05	-5.68949249690162e-06	13880	1735	974
rgpB; rhamnosyltransferase [EC:2.4.1.-]	K12997	9	0	2	7	0.000798358432807621	8.87064925341802e-05	7232	803.555555555556	99
rgpE; glucosyltransferase [EC:2.4.1.-]	K12998	9	0	0	9	0.0187851438718981	0.00208723820798868	58	6.44444444444444	5
rgpF; rhamnosyltransferase [EC:2.4.1.-]	K07272	9	0	4	5	5.0585573672761e-05	5.62061929697344e-06	12853	1428.11111111111	207
rhaA; L-rhamnose isomerase [EC:5.3.1.14]	K01813	9	0	2	6	0.000445817349555912	4.9535261061768e-05	9611.5	1067.94444444444	38
rhaB; rhamnulokinase [EC:2.7.1.5]	K00848	9	0	5	4	-1.85621634093201e-05	-2.06246260103557e-06	15122.5	1680.27777777778	726
rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	K01629	9	0	0	7	0.000192070413827404	2.13411570919338e-05	8985	998.333333333333	335
rhaT; L-rhamnose-H+ transport protein	K02856	9	0	3	2	4.21360653628228e-05	4.68178504031364e-06	13961	1551.22222222222	578
rhlB; ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	K03732	9	0	1	7	0.000384376583006304	4.27085092229227e-05	8421.5	935.722222222222	139
rhtA; inner membrane transporter RhtA	K11939	9	0	4	4	0.00015463844235611	1.71820491506789e-05	13359.5	1484.38888888889	85
ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	K11752	9	8	0	0	0	0	1747	1747	1747
ribF; riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	K11753	9	0	6	3	0.000238869822914893	2.65410914349881e-05	15009	1667.66666666667	85
rihB; ribosylpyrimidine nucleosidase [EC:3.2.2.8]	K10213	9	0	4	5	2.22720986273216e-05	2.47467762525795e-06	13813	1534.77777777778	206
rimI; [ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	K03789	9	0	4	4	-2.79716627385037e-05	-3.10796252650041e-06	15141.5	1682.38888888889	725
rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]	K03790	9	0	3	3	0.000123578892107194	1.37309880119104e-05	12780	1420	339
rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]	K05844	9	0	5	4	-0.000251210474423602	-2.79122749359557e-05	16589	1843.22222222222	465
rimL; ribosomal-protein-serine acetyltransferase [EC:2.3.1.-]	K03817	9	0	5	3	-0.000106889358138252	-1.18765953486946e-05	16992	1888	845
rimM; 16S rRNA processing protein RimM	K02860	9	0	2	6	0.00045440716788268	5.04896853202978e-05	9834.5	1092.72222222222	46
rimO; ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	K14441	9	0	4	3	-0.000123440045069244	-1.37155605632493e-05	16102	1789.11111111111	672.5
rimP; ribosome maturation factor RimP	K09748	9	0	3	6	0.000855802972714625	9.50892191905139e-05	10090	1121.11111111111	27
rlmA1; 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]	K00563	9	0	2	4	7.88383368671938e-05	8.75981520746598e-06	12329	1369.88888888889	571
rlmB; 23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	K03218	9	0	5	3	-1.47432306737535e-05	-1.63813674152816e-06	15214	1690.44444444444	544
